"Arbitrary file access during archive extraction (""Zip Slip"")","Extracting files from a malicious ZIP file, or similar type of archive, without validating that the destination file path is within the destination directory can allow an attacker to unexpectedly gain access to resources.",error,"Unsanitized archive entry, which may contain '..', is used in a [[""file system operation""|""relative:///src/main/java/org/olat/course/assessment/bulk/DataStepForm.java:400:34:400:44""]].",/src/main/java/org/olat/course/assessment/bulk/DataStepForm.java,399,40,399,54, "FALSE; Context is limited! CodeQL do not find that the data is controlled by internal logics, thus this is a FP."
Uncontrolled data used in path expression,Accessing paths influenced by users can allow an attacker to access unexpected resources.,error,"This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/servlets/StaticServlet.java:79:27:79:47""]].",/src/main/java/org/olat/core/servlets/StaticServlet.java,177,11,177,20, "FALSE; CodeQL do not understand the semantics, this path expr only used to check the path, futhermore, this path is clean by former sanitizers."
Uncontrolled data used in path expression,Accessing paths influenced by users can allow an attacker to access unexpected resources.,error,"This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/dispatcher/DispatcherModule.java:114:23:114:45""]].",/src/main/java/org/olat/core/commons/services/image/spi/AbstractImageHelper.java,214,55,214,59, "FALSE; Context is limited. CodeQL do not found that the input are controlled by internal logics."
Uncontrolled data used in path expression,Accessing paths influenced by users can allow an attacker to access unexpected resources.,error,"This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/dispatcher/DispatcherModule.java:114:23:114:45""]].",/src/main/java/org/olat/admin/layout/LogoMapper.java,54,47,54,56, "FALSE; Context is limited! CodeQL do not found there exists a sanitizer that will check path traversal."
Uncontrolled data used in path expression,Accessing paths influenced by users can allow an attacker to access unexpected resources.,error,"This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/dispatcher/DispatcherModule.java:114:23:114:45""]].",/src/main/java/org/olat/core/commons/services/video/MovieServiceImpl.java,169,55,169,58, "FALSE; Context is limited! In the real project, this file are from internal input, therefore will have nothing related to path traversal."
Uncontrolled data used in path expression,Accessing paths influenced by users can allow an attacker to access unexpected resources.,error,"This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/commons/services/vfs/restapi/VFSWebservice.java:410:36:410:48""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/commons/services/vfs/restapi/VFSWebservice.java:328:36:328:48""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/commons/services/vfs/restapi/VFSWebservice.java:276:37:276:78""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/commons/services/vfs/restapi/VFSWebservice.java:276:81:276:118""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/commons/services/vfs/restapi/VFSWebservice.java:219:35:219:75""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/commons/services/vfs/restapi/VFSWebservice.java:219:78:219:115""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/modules/fo/restapi/ForumWebService.java:595:83:595:97""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/modules/fo/restapi/ForumWebService.java:580:82:580:119""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/modules/fo/restapi/ForumWebService.java:489:74:489:111""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/modules/fo/restapi/ForumWebService.java:397:72:397:84""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/restapi/repository/course/CourseResourceFolderWebService.java:318:75:318:115""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/restapi/repository/course/CourseResourceFolderWebService.java:272:79:272:119""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/restapi/repository/course/CourseResourceFolderWebService.java:227:71:227:111""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/restapi/repository/course/CourseResourceFolderWebService.java:179:71:179:111""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/restapi/repository/course/CourseElementWebService.java:583:63:583:101""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/restapi/repository/course/CourseElementWebService.java:535:62:535:99""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/commons/modules/bc/FileSelection.java:83:21:83:65""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/commons/modules/bc/commands/FolderCommandHelper.java:77:23:77:55""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/commons/services/webdav/servlets/WebDAVDispatcherImpl.java:400:25:400:45""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/commons/services/webdav/servlets/WebDAVDispatcherImpl.java:1640:31:1640:58""]].
This path depends on a [[""user-provided value""|""relative:///src/main/java/org/olat/core/dispatcher/DispatcherModule.java:114:23:114:45""]].",/src/main/java/org/olat/core/util/vfs/VFSManager.java,191,8,191,8, "FALSE; Context is limited! In this dataflow, all use of this sink will call InPath to sanitize the input."
